investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,units
INV004341,2025-02-17,100016,SIP,933,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,UPI,Verified,9.33
INV003624,2025-02-17,118636,Redemption,472237,Telangana,Hyderabad,T30,46-55,Female,87.5,UPI,Verified,4722.37
INV001443,2025-02-17,118634,Lumpsum,397599,Uttar Pradesh,Kanpur,B30,46-55,Female,79.8,Mandate,Verified,3975.99
INV000901,2025-02-17,149322,SIP,812,Delhi,Gurugram,T30,46-55,Female,67.4,Net Banking,Verified,8.12
INV002388,2025-02-17,125497,SIP,410,Haryana,Faridabad,B30,18-25,Male,4.8,UPI,Verified,4.1
INV000524,2025-02-17,148568,SIP,16554,West Bengal,Kolkata,T30,56+,Male,37.4,Cheque,Verified,165.54
INV003296,2025-02-17,120507,SIP,7560,Haryana,Gurugram,T30,26-35,Female,11.3,Cheque,Verified,75.6
INV002827,2025-02-17,120503,SIP,4617,Karnataka,Mysore,B30,36-45,Female,58.1,Mandate,Verified,46.17
INV003575,2025-02-17,120504,SIP,546,West Bengal,Kolkata,T30,18-25,Male,4.7,Cheque,Verified,5.46
INV002260,2025-02-17,148569,SIP,1097,Telangana,Hyderabad,T30,26-35,Female,10.1,UPI,Verified,10.97
INV003981,2025-02-17,119599,SIP,1153,Haryana,Faridabad,B30,46-55,Male,46.7,Mandate,Verified,11.53
INV001848,2025-02-17,125498,Lumpsum,105400,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,Verified,1054.0
INV000921,2025-02-17,119093,Lumpsum,111304,Rajasthan,Jaipur,T30,26-35,Male,14.6,Cheque,Verified,1113.04
INV001534,2025-02-17,120842,Redemption,175935,Tamil Nadu,Coimbatore,B30,36-45,Male,26.5,UPI,Verified,1759.35
INV001508,2025-02-17,119094,SIP,11715,Tamil Nadu,Coimbatore,B30,46-55,Male,63.3,Mandate,Verified,117.15
INV002504,2025-02-17,149324,SIP,594,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,Cheque,Verified,5.94
INV000797,2025-02-17,125497,SIP,8236,Rajasthan,Jaipur,T30,36-45,Female,53.7,UPI,Verified,82.36
INV004243,2025-02-17,148569,SIP,2109,Punjab,Amritsar,B30,36-45,Female,38.7,UPI,Verified,21.09
INV002415,2025-02-17,119095,SIP,824,West Bengal,Kolkata,T30,36-45,Male,13.9,UPI,Pending,8.24
INV004434,2025-02-17,125498,Redemption,305525,Gujarat,Surat,T30,46-55,Male,17.7,UPI,Pending,3055.25
INV001751,2025-02-17,120503,Lumpsum,238216,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,Net Banking,Verified,2382.16
INV000607,2025-02-17,118633,SIP,4059,Rajasthan,Jaipur,T30,56+,Male,33.9,UPI,Verified,40.59
INV000976,2025-02-17,102887,Lumpsum,93495,Uttar Pradesh,Lucknow,T30,56+,Male,39.0,Cheque,Verified,934.95
INV004823,2025-02-17,120503,SIP,456,Rajasthan,Jaipur,T30,36-45,Female,52.6,Mandate,Verified,4.56
INV004760,2025-02-17,148567,SIP,1190,Uttar Pradesh,Lucknow,T30,18-25,Male,4.8,Cheque,Verified,11.9
INV004646,2025-02-17,120844,SIP,14186,Madhya Pradesh,Indore,T30,18-25,Female,5.5,Net Banking,Verified,141.86
INV003287,2025-02-17,100033,Lumpsum,135749,Delhi,New Delhi,T30,36-45,Male,54.9,UPI,Verified,1357.49
INV004500,2025-02-17,120842,Lumpsum,169401,Karnataka,Mysore,B30,46-55,Male,45.2,Cheque,Verified,1694.01
INV002284,2025-02-17,120841,SIP,52209,Karnataka,Bangalore,T30,36-45,Male,55.3,UPI,Verified,522.09
INV001345,2025-02-17,120843,SIP,8731,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,Cheque,Verified,87.31
INV004661,2025-02-17,100016,SIP,2150,Maharashtra,Nashik,B30,26-35,Male,9.8,Net Banking,Verified,21.5
INV000997,2025-02-17,119092,Redemption,294617,Rajasthan,Udaipur,B30,26-35,Male,17.8,Net Banking,Verified,2946.17
INV004110,2025-02-17,101206,Redemption,192194,West Bengal,Kolkata,T30,18-25,Male,5.5,Cheque,Verified,1921.94
INV000057,2025-02-17,100016,SIP,7900,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Cheque,Pending,79.0
INV003435,2025-02-17,118635,SIP,2906,Maharashtra,Nashik,B30,26-35,Female,17.8,Cheque,Verified,29.06
INV001469,2025-02-17,119120,SIP,25070,Karnataka,Bangalore,T30,56+,Male,74.7,Net Banking,Verified,250.7
INV001562,2025-02-18,102885,SIP,2651,Delhi,Noida,T30,26-35,Male,7.0,Net Banking,Verified,26.51
INV003389,2025-02-18,149323,Redemption,85789,Telangana,Hyderabad,T30,26-35,Male,22.3,UPI,Verified,857.89
INV000330,2025-02-18,120505,SIP,1902,Madhya Pradesh,Bhopal,B30,26-35,Female,11.9,Net Banking,Verified,19.02
INV000715,2025-02-18,119551,SIP,2700,Uttar Pradesh,Agra,B30,26-35,Male,24.2,Mandate,Verified,27.0
INV003365,2025-02-18,148568,Redemption,289057,Uttar Pradesh,Agra,B30,26-35,Male,12.7,Net Banking,Verified,2890.57
INV002947,2025-02-18,119095,Lumpsum,475632,Maharashtra,Nashik,B30,46-55,Male,73.3,Mandate,Verified,4756.32
INV001486,2025-02-18,118635,SIP,9276,Gujarat,Surat,T30,46-55,Male,17.1,Cheque,Verified,92.76
INV002943,2025-02-18,149324,SIP,3195,Karnataka,Bangalore,T30,26-35,Female,7.6,Net Banking,Verified,31.95
INV003592,2025-02-18,101206,SIP,1002,Madhya Pradesh,Indore,T30,56+,Female,27.6,Mandate,Verified,10.02
INV001029,2025-02-18,118633,Lumpsum,149209,Uttar Pradesh,Kanpur,B30,36-45,Male,44.2,Mandate,Verified,1492.09
INV003498,2025-02-18,149322,SIP,27642,West Bengal,Kolkata,T30,26-35,Male,19.0,UPI,Verified,276.42
INV004811,2025-02-18,120504,Lumpsum,206804,Punjab,Amritsar,B30,26-35,Female,9.4,UPI,Verified,2068.04
INV002813,2025-02-18,118632,SIP,2811,Punjab,Chandigarh,T30,26-35,Male,13.5,UPI,Verified,28.11
INV003432,2025-02-18,119092,SIP,2741,Uttar Pradesh,Agra,B30,56+,Female,11.2,UPI,Verified,27.41
INV002869,2025-02-18,119094,Redemption,456362,Haryana,Faridabad,B30,26-35,Male,19.9,UPI,Verified,4563.62
INV002490,2025-02-18,101207,SIP,51182,Gujarat,Surat,T30,36-45,Female,28.1,Net Banking,Pending,511.82
INV001820,2025-02-18,148568,Lumpsum,285926,Maharashtra,Mumbai,T30,36-45,Female,39.3,Mandate,Verified,2859.26
INV000803,2025-02-18,125498,SIP,2185,Karnataka,Mysore,B30,26-35,Female,20.6,Net Banking,Pending,21.85
INV003460,2025-02-18,120843,Redemption,74537,Delhi,New Delhi,T30,26-35,Male,14.6,UPI,Verified,745.37
INV004101,2025-02-18,102886,Lumpsum,349321,Telangana,Hyderabad,T30,46-55,Male,44.6,Cheque,Verified,3493.21
INV002832,2025-02-18,119120,SIP,8567,Uttar Pradesh,Lucknow,T30,26-35,Male,15.9,Net Banking,Verified,85.67
INV002246,2025-02-18,119552,Lumpsum,287617,Maharashtra,Pune,T30,36-45,Male,31.2,Net Banking,Verified,2876.17
INV001581,2025-02-18,119093,SIP,5541,Madhya Pradesh,Indore,T30,18-25,Female,5.7,Mandate,Verified,55.41
INV002495,2025-02-18,102885,SIP,12400,Maharashtra,Nashik,B30,26-35,Male,6.6,Mandate,Verified,124.0
INV001697,2025-02-18,119552,Lumpsum,521987,Haryana,Gurugram,T30,18-25,Male,5.4,Mandate,Verified,5219.87
INV001575,2025-02-18,125498,SIP,2034,Karnataka,Bangalore,T30,26-35,Male,12.0,UPI,Verified,20.34
INV000190,2025-02-18,118632,SIP,910,Madhya Pradesh,Indore,T30,26-35,Female,8.2,Cheque,Verified,9.1
INV001846,2025-02-18,119093,SIP,2315,Uttar Pradesh,Kanpur,B30,56+,Male,72.3,Mandate,Verified,23.15
INV003478,2025-02-18,120842,SIP,5122,Punjab,Chandigarh,T30,26-35,Male,21.2,Net Banking,Verified,51.22
INV002749,2025-02-18,119120,SIP,44760,West Bengal,Kolkata,T30,46-55,Female,58.7,Net Banking,Pending,447.6
INV000220,2025-02-18,100016,SIP,1062,Uttar Pradesh,Lucknow,T30,36-45,Male,48.1,UPI,Verified,10.62
INV004023,2025-02-18,149324,SIP,10420,Tamil Nadu,Chennai,T30,46-55,Male,69.6,Mandate,Verified,104.2
INV000560,2025-02-18,119092,Lumpsum,272743,Punjab,Chandigarh,T30,18-25,Male,3.4,Cheque,Verified,2727.43
INV000072,2025-02-18,102886,Lumpsum,445177,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Net Banking,Verified,4451.77
INV000630,2025-02-18,100016,SIP,2194,Uttar Pradesh,Kanpur,B30,26-35,Male,18.9,Cheque,Verified,21.94
INV000604,2025-02-18,120842,SIP,2727,Karnataka,Bangalore,T30,26-35,Male,9.5,Mandate,Pending,27.27
INV001182,2025-02-18,148567,Redemption,159841,Punjab,Amritsar,B30,26-35,Male,9.1,Cheque,Verified,1598.41
INV003743,2025-02-18,120505,Redemption,367663,West Bengal,Kolkata,T30,46-55,Male,79.9,UPI,Verified,3676.63
INV000048,2025-02-18,118633,Lumpsum,78120,Rajasthan,Jaipur,T30,36-45,Female,15.0,Cheque,Verified,781.2
INV002514,2025-02-18,125498,SIP,8206,Rajasthan,Udaipur,B30,18-25,Male,7.5,Net Banking,Verified,82.06
INV003993,2025-02-18,119094,Lumpsum,123875,Tamil Nadu,Chennai,T30,46-55,Male,32.2,Mandate,Verified,1238.75
INV000623,2025-02-18,119120,Lumpsum,374697,Tamil Nadu,Chennai,T30,46-55,Male,48.9,Mandate,Verified,3746.97
INV001953,2025-02-18,119093,Lumpsum,462979,Haryana,Faridabad,B30,46-55,Male,55.0,Mandate,Verified,4629.79
INV003936,2025-02-18,118633,SIP,54546,Punjab,Chandigarh,T30,36-45,Male,19.8,Cheque,Verified,545.46
INV003734,2025-02-18,101208,SIP,17434,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Net Banking,Verified,174.34
INV003163,2025-02-18,120842,Redemption,71426,Punjab,Amritsar,B30,36-45,Female,47.5,Mandate,Verified,714.26
INV000070,2025-02-18,120507,Redemption,208920,West Bengal,Kolkata,T30,56+,Female,20.1,Cheque,Verified,2089.2
INV002549,2025-02-18,119598,SIP,16534,Delhi,New Delhi,T30,26-35,Male,12.5,Cheque,Verified,165.34
INV001185,2025-02-18,118632,SIP,15075,Haryana,Faridabad,B30,26-35,Female,22.5,UPI,Verified,150.75
INV003874,2025-02-18,100016,Redemption,142396,Punjab,Amritsar,B30,26-35,Female,16.5,Net Banking,Verified,1423.96
INV003865,2025-02-18,100033,Redemption,272445,Gujarat,Ahmedabad,T30,18-25,Female,3.3,Cheque,Verified,2724.45
INV002528,2025-02-18,118636,SIP,9498,Gujarat,Ahmedabad,T30,46-55,Male,16.3,UPI,Verified,94.98
INV003258,2025-02-18,102887,SIP,2152,Rajasthan,Udaipur,B30,26-35,Male,14.7,Net Banking,Verified,21.52
INV001324,2025-02-18,100016,Lumpsum,427468,Delhi,New Delhi,T30,26-35,Male,24.8,Cheque,Verified,4274.68
INV002520,2025-02-18,119551,Redemption,97615,Tamil Nadu,Chennai,T30,36-45,Male,48.9,UPI,Verified,976.15
INV000039,2025-02-18,120842,SIP,8927,Madhya Pradesh,Bhopal,B30,26-35,Male,6.5,Net Banking,Verified,89.27
INV000457,2025-02-18,118634,SIP,4438,Haryana,Faridabad,B30,26-35,Female,22.3,Mandate,Verified,44.38
INV002996,2025-02-18,101208,SIP,24184,Madhya Pradesh,Bhopal,B30,26-35,Male,20.7,Net Banking,Verified,241.84
INV002567,2025-02-18,101206,SIP,26936,Madhya Pradesh,Indore,T30,36-45,Male,20.3,Cheque,Verified,269.36
INV003902,2025-02-18,119552,SIP,3152,Karnataka,Mysore,B30,26-35,Male,23.1,Net Banking,Pending,31.52
INV004595,2025-02-19,119598,SIP,974,Rajasthan,Udaipur,B30,36-45,Male,24.0,Cheque,Verified,9.74
INV002945,2025-02-19,120506,SIP,26657,Maharashtra,Nashik,B30,26-35,Male,15.6,UPI,Verified,266.57
INV001852,2025-02-19,120505,Redemption,239153,Telangana,Hyderabad,T30,26-35,Male,21.7,Net Banking,Verified,2391.53
INV002729,2025-02-19,120507,Lumpsum,472600,Uttar Pradesh,Kanpur,B30,26-35,Female,15.4,Net Banking,Verified,4726.0
INV004996,2025-02-19,120507,SIP,439,Delhi,New Delhi,T30,46-55,Male,87.8,Cheque,Verified,4.39
INV002943,2025-02-19,119552,SIP,2152,Karnataka,Bangalore,T30,26-35,Female,7.6,Net Banking,Pending,21.52
INV002141,2025-02-19,118632,Lumpsum,34641,Delhi,New Delhi,T30,46-55,Male,36.2,Cheque,Verified,346.41
INV004021,2025-02-19,120844,SIP,27282,Uttar Pradesh,Kanpur,B30,36-45,Male,33.8,Mandate,Verified,272.82
INV002726,2025-02-19,120843,SIP,2543,Gujarat,Ahmedabad,T30,36-45,Male,16.9,Cheque,Verified,25.43
INV002979,2025-02-19,119092,SIP,27432,Punjab,Chandigarh,T30,36-45,Female,56.2,Cheque,Verified,274.32
INV000262,2025-02-19,119120,Lumpsum,148609,Telangana,Hyderabad,T30,36-45,Male,47.6,Mandate,Verified,1486.09
INV003289,2025-02-19,118632,Redemption,23801,Uttar Pradesh,Lucknow,T30,26-35,Male,11.2,UPI,Verified,238.01
INV002030,2025-02-19,119094,SIP,2979,Madhya Pradesh,Bhopal,B30,36-45,Male,31.7,Net Banking,Verified,29.79
INV000922,2025-02-19,148569,SIP,7243,Karnataka,Mysore,B30,26-35,Male,22.4,Cheque,Verified,72.43
INV002950,2025-02-19,148568,SIP,1132,Madhya Pradesh,Indore,T30,46-55,Female,37.4,Net Banking,Pending,11.32
INV003533,2025-02-19,119552,Lumpsum,246828,Telangana,Hyderabad,T30,56+,Female,11.4,Mandate,Verified,2468.28
INV003264,2025-02-19,102885,SIP,2628,Haryana,Faridabad,B30,18-25,Male,4.9,Mandate,Verified,26.28
INV002077,2025-02-19,120503,Lumpsum,473259,West Bengal,Kolkata,T30,18-25,Female,6.3,Cheque,Verified,4732.59
INV003574,2025-02-19,102885,SIP,12369,Haryana,Faridabad,B30,46-55,Male,48.4,Cheque,Verified,123.69
INV002674,2025-02-19,102886,SIP,9185,Karnataka,Mysore,B30,26-35,Female,7.4,Mandate,Verified,91.85
INV001013,2025-02-19,100025,Lumpsum,120293,Telangana,Hyderabad,T30,36-45,Male,40.6,Mandate,Verified,1202.93
INV001095,2025-02-19,100016,SIP,501,Maharashtra,Nashik,B30,18-25,Female,3.8,Mandate,Verified,5.01
INV001521,2025-02-19,125497,SIP,1958,Haryana,Faridabad,B30,18-25,Male,4.9,Mandate,Verified,19.58
INV000097,2025-02-19,148568,SIP,8704,Karnataka,Mysore,B30,18-25,Male,6.0,UPI,Verified,87.04
INV001105,2025-02-19,119094,SIP,42337,West Bengal,Kolkata,T30,18-25,Female,3.4,Net Banking,Verified,423.37
INV002926,2025-02-19,118633,Lumpsum,74748,Telangana,Hyderabad,T30,26-35,Male,16.6,Mandate,Verified,747.48
INV001540,2025-02-19,120504,SIP,11097,Maharashtra,Pune,T30,26-35,Female,17.3,UPI,Pending,110.97
INV003952,2025-02-19,120506,SIP,5420,Tamil Nadu,Chennai,T30,36-45,Male,48.8,UPI,Verified,54.2
INV002529,2025-02-19,101207,SIP,5046,Maharashtra,Mumbai,T30,18-25,Female,5.3,UPI,Verified,50.46
INV000412,2025-02-19,125497,SIP,5458,Rajasthan,Udaipur,B30,18-25,Male,7.4,Net Banking,Verified,54.58
INV003346,2025-02-19,119093,Redemption,158361,Punjab,Chandigarh,T30,46-55,Male,16.7,Cheque,Verified,1583.61
INV004717,2025-02-19,119095,SIP,2224,Maharashtra,Nashik,B30,36-45,Female,12.6,UPI,Verified,22.24
INV001087,2025-02-19,119120,SIP,1177,Rajasthan,Udaipur,B30,26-35,Female,20.6,Net Banking,Verified,11.77
INV003941,2025-02-19,120843,SIP,4365,Rajasthan,Udaipur,B30,26-35,Male,8.0,Mandate,Verified,43.65
INV003581,2025-02-19,101208,Lumpsum,152705,Tamil Nadu,Coimbatore,B30,56+,Male,15.3,UPI,Verified,1527.05
INV004267,2025-02-19,120503,Lumpsum,431798,Gujarat,Surat,T30,46-55,Male,99.7,UPI,Verified,4317.98
INV001944,2025-02-19,149323,Redemption,135716,Telangana,Hyderabad,T30,18-25,Male,4.4,Mandate,Verified,1357.16
INV000545,2025-02-19,119092,SIP,935,Telangana,Hyderabad,T30,26-35,Male,23.6,Mandate,Verified,9.35
INV000595,2025-02-19,148567,Lumpsum,357452,Gujarat,Surat,T30,18-25,Male,7.6,Cheque,Verified,3574.52
INV004733,2025-02-19,120841,Redemption,319681,Telangana,Hyderabad,T30,18-25,Male,5.4,Net Banking,Verified,3196.81
INV001760,2025-02-19,118633,SIP,2383,Haryana,Faridabad,B30,46-55,Male,77.0,Cheque,Verified,23.83
INV002543,2025-02-19,119093,Redemption,79586,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Mandate,Verified,795.86
INV003408,2025-02-19,100016,Lumpsum,469282,West Bengal,Kolkata,T30,18-25,Male,6.1,Mandate,Verified,4692.82
INV001595,2025-02-19,118632,SIP,8188,Gujarat,Ahmedabad,T30,56+,Male,78.5,UPI,Verified,81.88
INV000915,2025-02-19,118634,SIP,6877,West Bengal,Kolkata,T30,36-45,Male,55.9,UPI,Verified,68.77
INV002067,2025-02-19,102887,SIP,1002,Gujarat,Ahmedabad,T30,36-45,Female,46.2,Cheque,Verified,10.02
INV002808,2025-02-19,100025,SIP,28450,Uttar Pradesh,Agra,B30,26-35,Male,24.1,UPI,Verified,284.5
INV001251,2025-02-19,118634,SIP,6223,Punjab,Chandigarh,T30,26-35,Female,11.7,UPI,Verified,62.23
INV002718,2025-02-19,100016,Lumpsum,155602,Telangana,Hyderabad,T30,36-45,Male,15.6,Net Banking,Verified,1556.02
INV002846,2025-02-19,120842,SIP,1973,Punjab,Amritsar,B30,36-45,Male,57.1,Mandate,Verified,19.73
INV000248,2025-02-19,125498,Lumpsum,167852,Madhya Pradesh,Indore,T30,36-45,Female,28.6,Cheque,Verified,1678.52
INV004578,2025-02-19,101206,SIP,5426,Haryana,Gurugram,T30,26-35,Male,21.0,Mandate,Verified,54.26
INV000589,2025-02-19,120504,SIP,2844,Uttar Pradesh,Kanpur,B30,18-25,Female,6.3,Mandate,Verified,28.44
INV002491,2025-02-19,118632,Lumpsum,243227,Karnataka,Mysore,B30,18-25,Male,4.4,Mandate,Verified,2432.27
INV003466,2025-02-19,119095,Redemption,480319,West Bengal,Kolkata,T30,36-45,Male,17.2,Mandate,Verified,4803.19
INV001319,2025-02-19,120844,SIP,20977,Delhi,Gurugram,T30,26-35,Female,20.8,Mandate,Verified,209.77
INV002647,2025-02-19,118633,Redemption,434550,Rajasthan,Jaipur,T30,46-55,Male,87.0,UPI,Verified,4345.5
INV003794,2025-02-19,120842,Lumpsum,43475,Gujarat,Ahmedabad,T30,26-35,Male,22.1,Net Banking,Verified,434.75
INV000226,2025-02-19,119551,SIP,16472,West Bengal,Kolkata,T30,36-45,Female,39.3,Cheque,Verified,164.72
INV001219,2025-02-19,119094,Redemption,295098,West Bengal,Kolkata,T30,26-35,Male,18.4,Mandate,Verified,2950.98
INV001858,2025-02-19,149323,SIP,2901,Punjab,Amritsar,B30,36-45,Male,16.6,Net Banking,Verified,29.01
INV004640,2025-02-20,148567,SIP,11182,Telangana,Hyderabad,T30,36-45,Male,46.5,Net Banking,Verified,111.82
INV001180,2025-02-20,120504,SIP,13876,Telangana,Hyderabad,T30,26-35,Male,10.5,Net Banking,Verified,138.76
INV002080,2025-02-20,102885,SIP,52668,Tamil Nadu,Coimbatore,B30,26-35,Male,21.3,Mandate,Verified,526.68
INV003362,2025-02-20,119551,SIP,6961,Karnataka,Bangalore,T30,36-45,Female,22.6,Net Banking,Verified,69.61
INV004997,2025-02-20,119599,SIP,29417,Tamil Nadu,Coimbatore,B30,36-45,Female,54.3,Mandate,Verified,294.17
INV003518,2025-02-20,118634,SIP,2035,Madhya Pradesh,Bhopal,B30,26-35,Male,6.7,Mandate,Verified,20.35
INV003361,2025-02-20,120844,Redemption,56502,Madhya Pradesh,Indore,T30,36-45,Male,19.9,Mandate,Verified,565.02
INV004246,2025-02-20,149322,Redemption,197132,West Bengal,Kolkata,T30,36-45,Female,12.2,Cheque,Verified,1971.32
INV000388,2025-02-20,148568,SIP,8948,Maharashtra,Nashik,B30,36-45,Male,33.6,Net Banking,Verified,89.48
INV000521,2025-02-20,118636,Lumpsum,156843,West Bengal,Kolkata,T30,26-35,Male,9.7,Cheque,Verified,1568.43
INV000957,2025-02-20,149322,Lumpsum,246977,Madhya Pradesh,Bhopal,B30,36-45,Male,38.2,Net Banking,Pending,2469.77
INV001598,2025-02-20,101206,SIP,3087,Tamil Nadu,Coimbatore,B30,36-45,Male,48.2,UPI,Verified,30.87
INV004992,2025-02-20,118633,SIP,50202,Rajasthan,Udaipur,B30,26-35,Male,11.1,UPI,Verified,502.02
INV003862,2025-02-20,120506,SIP,402,Madhya Pradesh,Indore,T30,26-35,Male,17.0,Cheque,Verified,4.02
INV001422,2025-02-20,120507,Lumpsum,169334,Punjab,Amritsar,B30,36-45,Male,38.6,Net Banking,Verified,1693.34
INV002628,2025-02-20,125498,SIP,2922,Uttar Pradesh,Agra,B30,26-35,Male,16.4,Cheque,Verified,29.22
INV001518,2025-02-20,101206,Lumpsum,418653,Karnataka,Mysore,B30,18-25,Male,3.9,Cheque,Verified,4186.53
INV001589,2025-02-20,118635,SIP,24681,Maharashtra,Nashik,B30,26-35,Female,7.5,Cheque,Verified,246.81
INV002698,2025-02-20,100016,Redemption,243598,Maharashtra,Pune,T30,26-35,Male,20.9,Mandate,Verified,2435.98
INV004568,2025-02-20,125497,SIP,29668,Karnataka,Mysore,B30,18-25,Male,7.3,Cheque,Verified,296.68
INV000291,2025-02-20,148568,Lumpsum,328665,Madhya Pradesh,Indore,T30,18-25,Female,6.2,Net Banking,Verified,3286.65
INV003864,2025-02-20,102885,SIP,24371,Gujarat,Ahmedabad,T30,36-45,Female,49.8,UPI,Verified,243.71
INV004487,2025-02-20,120507,SIP,52474,Maharashtra,Nashik,B30,26-35,Female,24.4,Mandate,Verified,524.74
INV000225,2025-02-20,119120,SIP,536,Delhi,New Delhi,T30,56+,Male,44.0,Cheque,Verified,5.36
INV002935,2025-02-20,120504,SIP,2769,Madhya Pradesh,Indore,T30,18-25,Male,5.6,UPI,Pending,27.69
INV001804,2025-02-20,101207,SIP,25309,Punjab,Amritsar,B30,26-35,Male,20.1,Cheque,Verified,253.09
INV003078,2025-02-20,101207,SIP,2114,Haryana,Gurugram,T30,36-45,Male,57.5,Net Banking,Verified,21.14
INV003586,2025-02-20,118634,SIP,58291,Haryana,Faridabad,B30,46-55,Male,68.9,UPI,Verified,582.91
INV002461,2025-02-20,149322,Redemption,346865,West Bengal,Kolkata,T30,26-35,Male,19.5,Cheque,Verified,3468.65
INV001934,2025-02-20,102885,SIP,12661,West Bengal,Kolkata,T30,46-55,Female,77.4,Net Banking,Verified,126.61
INV000512,2025-02-20,118632,SIP,3087,Punjab,Amritsar,B30,46-55,Male,82.6,UPI,Verified,30.87
INV000771,2025-02-20,148567,Lumpsum,164106,Rajasthan,Udaipur,B30,26-35,Male,10.9,UPI,Verified,1641.06
INV002691,2025-02-20,119598,Lumpsum,141995,Tamil Nadu,Coimbatore,B30,26-35,Female,20.6,Mandate,Verified,1419.95
INV003630,2025-02-20,148569,SIP,542,Karnataka,Bangalore,T30,18-25,Female,4.9,Net Banking,Verified,5.42
INV003791,2025-02-20,148568,Lumpsum,251641,Tamil Nadu,Coimbatore,B30,46-55,Male,77.4,Mandate,Pending,2516.41
INV000519,2025-02-20,100016,SIP,53993,Haryana,Faridabad,B30,26-35,Female,6.3,Cheque,Verified,539.93
INV003972,2025-02-20,100025,SIP,23747,Uttar Pradesh,Agra,B30,26-35,Male,10.2,Cheque,Verified,237.47
INV004267,2025-02-20,119093,SIP,8239,Gujarat,Surat,T30,46-55,Male,99.7,Cheque,Verified,82.39
INV001781,2025-02-20,119552,SIP,2305,Punjab,Amritsar,B30,36-45,Male,58.6,Mandate,Verified,23.05
INV004609,2025-02-20,101206,SIP,7069,Karnataka,Bangalore,T30,26-35,Female,10.3,UPI,Verified,70.69
INV000781,2025-02-20,120841,Lumpsum,558927,Delhi,Gurugram,T30,26-35,Male,6.8,UPI,Verified,5589.27
INV000293,2025-02-20,119093,Lumpsum,100607,Karnataka,Mysore,B30,26-35,Female,19.3,UPI,Verified,1006.07
INV001269,2025-02-20,119093,Lumpsum,376340,Maharashtra,Mumbai,T30,26-35,Male,14.4,Net Banking,Pending,3763.4
INV001371,2025-02-20,119599,Lumpsum,214285,Tamil Nadu,Coimbatore,B30,26-35,Male,22.9,Net Banking,Verified,2142.85
INV000118,2025-02-20,100016,SIP,3440,Telangana,Hyderabad,T30,26-35,Male,20.2,Mandate,Verified,34.4
INV000566,2025-02-20,125497,SIP,41899,Uttar Pradesh,Agra,B30,36-45,Male,18.2,Mandate,Verified,418.99
INV000750,2025-02-20,120504,SIP,52721,Delhi,New Delhi,T30,26-35,Male,20.9,Cheque,Verified,527.21
INV004325,2025-02-20,101206,Lumpsum,333692,Rajasthan,Jaipur,T30,36-45,Male,26.3,Cheque,Verified,3336.92
INV002570,2025-02-20,100025,SIP,420,Punjab,Chandigarh,T30,36-45,Male,55.3,Mandate,Verified,4.2
INV004598,2025-02-20,101207,SIP,2145,Tamil Nadu,Chennai,T30,46-55,Male,60.5,UPI,Verified,21.45
INV002666,2025-02-20,102885,SIP,2643,Madhya Pradesh,Bhopal,B30,46-55,Female,93.7,Cheque,Verified,26.43
INV000400,2025-02-20,100025,SIP,547,Punjab,Chandigarh,T30,26-35,Male,22.1,Mandate,Verified,5.47
INV004913,2025-02-20,101207,Lumpsum,353175,Rajasthan,Udaipur,B30,26-35,Male,8.6,Mandate,Verified,3531.75
INV004300,2025-02-20,118635,SIP,4055,West Bengal,Kolkata,T30,26-35,Male,12.4,Net Banking,Verified,40.55
INV003292,2025-02-20,125497,SIP,2584,Uttar Pradesh,Kanpur,B30,56+,Female,55.0,Cheque,Verified,25.84
INV000359,2025-02-20,120505,SIP,2619,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Net Banking,Verified,26.19
INV003650,2025-02-20,118636,Redemption,459394,Telangana,Hyderabad,T30,46-55,Male,87.3,Net Banking,Verified,4593.94
INV001738,2025-02-20,118633,SIP,28281,Karnataka,Bangalore,T30,36-45,Female,41.2,Mandate,Verified,282.81
INV002707,2025-02-20,119095,Lumpsum,466016,Maharashtra,Mumbai,T30,26-35,Male,24.7,Cheque,Verified,4660.16
INV001624,2025-02-20,100025,SIP,4481,Uttar Pradesh,Lucknow,T30,26-35,Female,18.4,Cheque,Verified,44.81
INV001157,2025-02-20,118633,Redemption,22397,Tamil Nadu,Coimbatore,B30,36-45,Female,23.0,Mandate,Verified,223.97
INV003436,2025-02-20,119552,Lumpsum,265900,Maharashtra,Mumbai,T30,36-45,Female,54.4,Mandate,Pending,2659.0
INV001067,2025-02-20,101207,Redemption,172400,Haryana,Gurugram,T30,26-35,Male,16.6,Net Banking,Verified,1724.0
